"WikiEspecimenID"	"IDENTIFICADOR"	"COLLECTOR"	"NUMBER"	"COLLDD"	"COLLMM"	"COLLYY"	"FAMILY"	"GENUS"	"SPECIES"	"INFRASPECIES"	"NOME"	"HABITAT_CLASSE"	"COUNTRY"	"MINORAREA"	"MAJORAREA"	"GAZETTEER_CURTO"	"GAZETTEER_COMPLETA"	"GAZETTEER_SPECIFIC"	"LATITUDE"	"LONGITUDE"	"ALTITUDE"	"DAPmm"	"ALTURAm"	"FERTILIDADE"
"6767"	"CAM6092009"	"Campos, P."	"609"	"5"	"11"	"2009"	"Burseraceae"	"Protium"				"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"28"		"estéril"
"6768"	"COS18792010"	"Costa, F.M."	"1879"	"30"	"3"	"2010"	"Humiriaceae"	"Humiria"	"balsamifera"		"Humiria balsamifera"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-4500"	"Parcela L05-4500"	"1.423538"	"-60.984451"		"33"		"estéril"
"6769"	"MAG119952010"	"Maguire, B."	"11995"	"5"	"4"	"2010"	"Burseraceae"	"Protium"				"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"215.5"		"estéril"
"6770"	"DAM106892010"	"Damasco, G."	"10689"	"5"	"4"	"2010"	"Sapotaceae"	"Pouteria"	"ambelaniifolia"		"Pouteria aff. ambelaniifolia"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"186.3"		"estéril"
"6771"	"DÁV14542010"	"Dávila, N.C."	"1454"	"21"	"3"	"2010"	"Myrtaceae"	"Myrcia"	"grandis"		"Myrcia grandis"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"199.8"		"estéril"
"6772"	"DÁV9612010"	"Dávila, N.C."	"961"	"15"	"2"	"2010"	"Sapotaceae"	"Micropholis"	"guyanensis"		"Micropholis guyanensis"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-1500"	"Parcela L05-1500"	"1.423538"	"-60.984451"		"28"		"estéril"
"6773"	"I.16142010"	"I., C."	"1614"	"1"	"4"	"2010"	"Phyllanthaceae"	"Richeria"	"loranthoides"		"Richeria aff. loranthoides"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"323.1"		"estéril"
"6774"	"PRA102010"	"Prata, E."	"10"	"10"	"2"	"2010"	"Malvaceae"	"Herrania"	"mariae"		"Herrania mariae"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"839.9"		"estéril"
"6775"	"DAM5172010"	"Damasco, G."	"517"	"13"	"2"	"2010"	"Rubiaceae"	"Remijia"	"firmula"		"Remijia firmula"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-3500"	"Parcela L02-3500"	"1.423538"	"-60.984451"		"49.2"		"estéril"
"6776"	"ARA7442010"	"Terra-Araujo, M.H."	"744"	"5"	"4"	"2010"	"Orchidaceae"	"Sobralia"	"macrophylla"		"Sobralia macrophylla"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"18.1"		"estéril"
"6777"	"ASS3752009"	"Assis, R.L."	"375"	"8"	"11"	"2009"	"Rubiaceae"	"Pagamea"	"pilosa"		"Pagamea pilosa"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"51.4"		"estéril"
"6778"	"COS23462010"	"Costa, F.M."	"2346"	"5"	"4"	"2010"	"Schizaeaceae"	"Schizaea"	"sp.2"		"Schizaea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"227.7"		"estéril"
"6779"	"COS55262010"	"Costa, F.M."	"5526"	"22"	"3"	"2010"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"55.3"		"estéril"
"6780"	"CAR26332010"	"Carvalho, F.A."	"2633"	"4"	"2"	"2010"	"Phyllanthaceae"	"Amanoa"	"sp.1"		"Amanoa"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"181.3"		"estéril"
"6781"	"VIC55582010"	"Vicentini, A."	"5558"	"5"	"4"	"2010"	"Burseraceae"	"Protium"	"aracouchini"		"Protium aracouchini"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"349.4"		"estéril"
"6782"	"CAD23412009"	"Caddah, M.K."	"2341"	"5"	"11"	"2009"	"Burseraceae"	"Trattinnickia"	"burserifolia"		"Trattinnickia burserifolia"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"22.4"		"estéril"
"6783"	"CAR11032010"	"Carvalho, F.A."	"1103"	"5"	"4"	"2010"	"Myrtaceae"					"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"338.6"		"estéril"
"6784"	"COS14832010"	"Costa, F.M."	"1483"	"3"	"2"	"2010"	"Asteraceae"	"Ichthyothere"				"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"57.5"		"estéril"
"6785"	"CAR3662009"	"Carvalho, F.A."	"366"	"5"	"11"	"2009"	"Rubiaceae"	"Pagamea"	"plicata"		"Pagamea plicata"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"97.9"		"estéril"
"6786"	"COS17692010"	"Costa, F.M."	"1769"	"10"	"5"	"2010"	"Lauraceae"	"Ocotea"	"sp.2"		"Ocotea"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-4500"	"Parcela L06-4500"	"1.423538"	"-60.984451"		"12.7"		"estéril"
"6787"	"HUB9502010"	"Huber, O."	"950"	"3"	"2"	"2010"	"Poaceae"	"Paspalum"	"sp.2"		"Paspalum"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"25.5"		"estéril"
"6788"	"DAM8502010"	"Damasco, G."	"850"	"27"	"3"	"2010"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"	"Campinarana. Gramíneo-lenhosa"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-4500"	"Parcela L04-4500"	"1.423538"	"-60.984451"		"21.8"		"estéril"
"6789"	"VIC16432010"	"Vicentini, A."	"1643"	"1"	"4"	"2010"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"201"		"estéril"
"6790"	"ARA252902010"	"Terra-Araujo, M.H."	"25290"	"15"	"2"	"2010"	"Sapotaceae"	"Pouteria"				"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-1500"	"Parcela L05-1500"	"1.423538"	"-60.984451"		"81"		"estéril"
"6791"	"COS82009"	"Costa, F.M."	"8"	"11"	"11"	"2009"	"Rubiaceae"	"Psychotria"	"poeppigiana"		"Psychotria poeppigiana"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-4500"	"Parcela L01-4500"	"1.423538"	"-60.984451"		"234.7"		"estéril"
"6792"	"CAR20322010"	"Carvalho, F.A."	"2032"	"15"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"hirsuta"		"Pagamea hirsuta"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-1500"	"Parcela L05-1500"	"1.423538"	"-60.984451"				"estéril"
"6793"	"COS12592010"	"Costa, F.M."	"1259"	"5"	"4"	"2010"	"Fabaceae"	"Macrolobium"			"Macrolobium"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"200.8"		"estéril"
"6794"	"CAM23492010"	"Campos, P."	"2349"	"5"	"4"	"2010"	"Burseraceae"	"Protium"	"heptaphyllum"		"Protium heptaphyllum"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"42.6"		"estéril"
"6795"	"COS5122009"	"Costa, F.M."	"512"	"5"	"11"	"2009"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"21.6"		"frutos"
"6796"	"PRA4642010"	"Prata, E."	"464"	"2"	"2"	"2010"	"Pentaphylacaceae"	"Ternstroemia"	"sp.4"		"Ternstroemia"	"Campinarana. Gramíneo-lenhosa"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L03-500"	"Parcela L03-500"	"1.423538"	"-60.984451"		"20.4"		"estéril"
"6797"	"ASS4022010"	"Assis, R.L."	"402"	"25"	"3"	"2010"	"Pentaphylacaceae"	"Freziera"	"carinata"		"Freziera carinata"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-2500"	"Parcela L05-2500"	"1.423538"	"-60.984451"		"33.1"		"estéril"
"6798"	"PRA8722010"	"Prata, E."	"872"	"5"	"4"	"2010"	"Xyridaceae"	"Abolboda"	"macrostachya"		"Abolboda macrostachya"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"19.6"		"estéril"
"6799"	"PRA5592010"	"Prata, E."	"559"	"9"	"2"	"2010"	"Loranthaceae"	"Phthirusa"	"sp.1"		"Phthirusa"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"19.1"		"estéril"
"6800"	"PRA11922010"	"Prata, E."	"1192"	"30"	"3"	"2010"	"Rubiaceae"	"Pagamea"	"spruceana"		"Pagamea"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-4500"	"Parcela L05-4500"	"1.423538"	"-60.984451"		"11.7"		"estéril"
"6801"	"COS552010"	"Costa, F.M."	"55"	"13"	"2"	"2010"	"Burseraceae"	"Protium"			"Protium"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-3500"	"Parcela L02-3500"	"1.423538"	"-60.984451"		"71"		"estéril"
"6802"	"PRA9572009"	"Prata, E."	"957"	"5"	"11"	"2009"	"Moraceae"	"Helicostylis"	"tomentosa"		"Helicostylis tomentosa"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"18"		"estéril"
"6803"	"DÁV15712010"	"Dávila, N.C."	"1571"	"4"	"2"	"2010"	"Aquifoliaceae"	"Ilex"	"sp.1"		"Ilex"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"12.4"		"estéril"
"6804"	"COS13432010"	"Costa, F.M."	"1343"	"5"	"4"	"2010"	"Selaginellaceae"	"Selaginella"	"sp.1"		"Selaginella"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"135.3"		"estéril"
"6805"	"DAM8012010"	"Damasco, G."	"801"	"5"	"4"	"2010"	"Rubiaceae"	"Palicourea"			"Palicourea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"32"		"flores"
"6806"	"PRA12302010"	"Prata, E."	"1230"	"4"	"2"	"2010"	"Lauraceae"	"Aniba"	"panurensis"		"Aniba panurensis"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"14.5"		"estéril"
"6807"	"DÁV11092010"	"Dávila, N.C."	"1109"	"4"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"24"		"estéril"
"6808"	"PRA86672010"	"Prance, G."	"8667"	"1"	"4"	"2010"	"Fabaceae"	"Inga"	"grandiflora"		"Inga grandiflora"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"42.8"		"frutos"
"6809"	"COS2882010"	"Costa, F.M."	"288"	"21"	"3"	"2010"	"Rapateaceae"	"Rapatea"	"longipes"		"Rapatea longipes"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"38.1"		"estéril"
"6810"	"MAG271352010"	"Maguire, B."	"27135"	"1"	"4"	"2010"	"Fabaceae"				"Fabaceae"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"140.3"		"estéril"
"6811"	"COS9902010"	"Costa, F.M."	"990"	"25"	"3"	"2010"	"Rubiaceae"	"Pagamea"	"macrophylla"		"Pagamea macrophylla"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-2500"	"Parcela L05-2500"	"1.423538"	"-60.984451"		"20.4"		"estéril"
"6812"	"PER10772010"	"Perdiz, R.O."	"1077"	"21"	"3"	"2010"	"Bignoniaceae"	"Tabebuia"	"sp.1"		"Tabebuia"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"48.3"		"flores"
"6813"	"PRA49151INPA2009"	"Prata, E."	"49151INPA"	"5"	"11"	"2009"	"Ochnaceae"	"Ouratea"			"Ouratea"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"88"		"estéril"
"6814"	"CAM1504B2009"	"Campos, P."	"1504B"	"7"	"11"	"2009"	"Lauraceae"					"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"17.1"		"estéril"
"6815"	"EST4242009"	"Esteves, S.M."	"424"	"5"	"11"	"2009"	"Rubiaceae"	"Pagamea"	"sp. nov. glabra"		"Pagamea"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"21.9"		"estéril"
"6816"	"ARA18722010"	"Terra-Araujo, M.H."	"1872"	"15"	"2"	"2010"	"Rapateaceae"				"Rapateaceae"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-1500"	"Parcela L05-1500"	"1.423538"	"-60.984451"		"25.6"		"estéril"
"6817"	"COS6492010"	"Costa, F.M."	"649"	"15"	"2"	"2010"	"Burseraceae"	"Protium"	"aracouchini"		"Protium aracouchini"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-1500"	"Parcela L05-1500"	"1.423538"	"-60.984451"		"25.6"		"estéril"
"6818"	"JAR18492009"	"Jardim, J.G."	"1849"	"9"	"11"	"2009"	"Fabaceae"	"Inga"			"Inga"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"230"		"flores"
"6819"	"CAR60142009"	"Carvalho, F.A."	"6014"	"5"	"11"	"2009"	"Malvaceae"	"Eriotheca"				"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"14.6"		"estéril"
"6820"	"CAR26482010"	"Carvalho, F.A."	"2648"	"1"	"4"	"2010"	"Gentianaceae"	"Tachia"			"Tachia"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"22.9"		"estéril"
"6821"	"CAM3922010"	"Campos, P."	"392"	"9"	"2"	"2010"	"Humiriaceae"	"Humiria"	"balsamifera"		"Humiria balsamifera"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"34.7"		"estéril"
"6822"	"BRAF6121772010"	"Braga-neto, R."	"F612177"	"15"	"2"	"2010"	"Dilleniaceae"	"Doliocarpus"	"sp.2"		"Doliocarpus"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-1500"	"Parcela L05-1500"	"1.423538"	"-60.984451"		"15.3"		"estéril"
"6823"	"DÁV12512010"	"Dávila, N.C."	"1251"	"24"	"3"	"2010"	"Chrysobalanaceae"	"Licania"	"sp.1"		"Licania"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-2500"	"Parcela L05-2500"	"1.423538"	"-60.984451"		"28"		"estéril"
"6824"	"ARA1042010"	"Terra-Araujo, M.H."	"104"	"10"	"2"	"2010"	"Sapotaceae"	"Chrysophyllum"	"eximium"		"Chrysophyllum eximium"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"166.9"		"estéril"
"6825"	"COS5132010"	"Costa, F.M."	"513"	"4"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"22.3"		"estéril"
"6826"	"COS5892010"	"Costa, F.M."	"589"	"5"	"4"	"2010"	"Rubiaceae"	"Retiniphyllum"				"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"19.4"		"estéril"
"6827"	"LOE28462010"	"Loefgren, A."	"2846"	"27"	"3"	"2010"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"	"Campinarana. Gramíneo-lenhosa"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-4500"	"Parcela L04-4500"	"1.423538"	"-60.984451"		"15.4"		"frutos"
"6828"	"CAM27792010"	"Campos, P."	"2779"	"15"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"pilosa"		"Pagamea pilosa"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-1500"	"Parcela L05-1500"	"1.423538"	"-60.984451"		"18.7"		"estéril"
"6829"	"ARA12302010"	"Terra-Araujo, M.H."	"1230"	"26"	"3"	"2010"	"Rubiaceae"	"Pagamea"	"puberula"		"Pagamea puberula"	"Campinarana. Gramíneo-lenhosa"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-3500"	"Parcela L04-3500"	"1.423538"	"-60.984451"		"31.6"		"flores"
"6830"	"GÓM9802010"	"Gómez"	"980"	"15"	"2"	"2010"	"Xyridaceae"	"Xyris"	"uleana"		"Xyris uleana"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-1500"	"Parcela L05-1500"	"1.423538"	"-60.984451"		"180.1"		"estéril"
"6831"	"VÁS802010"	"Vásquez, R."	"80"	"2"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"	"Campinarana. Gramíneo-lenhosa"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L03-500"	"Parcela L03-500"	"1.423538"	"-60.984451"		"28.1"		"estéril"
"6832"	"DÁV2902010"	"Dávila, N.C."	"290"	"8"	"2"	"2010"	"Rubiaceae"	"Palicourea"	"sp.1"		"Palicourea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"171.7"		"estéril"
"6833"	"DÁV8152010"	"Dávila, N.C."	"815"	"1"	"4"	"2010"	"Sapotaceae"	"Pouteria"	"eugeniifolia"		"Pouteria eugeniifolia"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"81.3"		"estéril"
"6834"	"PRA12425A2010"	"Prata, E."	"12425a"	"29"	"3"	"2010"	"Rubiaceae"	"Retiniphyllum"				"Campinarana. Gramíneo-lenhosa"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L03-4500"	"Parcela L03-4500"	"1.423538"	"-60.984451"		"25.2"		"estéril"
